id,name,category,price,stock
893,toys-893,toys,370.95,463
894,food-894,food,441.73,57
895,electronics-895,electronics,409.34,309
896,clothing-896,clothing,155.63,42
897,books-897,books,425.07,213
898,home-898,home,143.82,22
899,toys-899,toys,119.89,448
900,food-900,food,260.28,273
901,electronics-901,electronics,207.87,70
902,clothing-902,clothing,115.08,384
903,books-903,books,178.59,74
904,home-904,home,33.79,25
905,toys-905,toys,15.69,120
906,food-906,food,492.61,424
907,electronics-907,electronics,335.20,411
908,clothing-908,clothing,345.51,273
909,books-909,books,85.38,334
910,home-910,home,88.88,107
911,toys-911,toys,110.80,320
912,food-912,food,286.06,282
913,electronics-913,electronics,360.50,42
914,clothing-914,clothing,78.87,68
915,books-915,books,465.42,256
916,home-916,home,64.81,462
917,toys-917,toys,460.60,128
918,food-918,food,70.96,25
919,electronics-919,electronics,239.58,178
920,clothing-920,clothing,15.41,350
921,books-921,books,208.92,202
922,home-922,home,245.01,432
923,toys-923,toys,315.65,8
924,food-924,food,379.33,349
925,electronics-925,electronics,283.95,250
926,clothing-926,clothing,149.49,195
927,books-927,books,161.59,284
928,home-928,home,12.56,94
929,toys-929,toys,267.54,92
930,food-930,food,422.48,446
931,electronics-931,electronics,28.56,433
932,clothing-932,clothing,348.76,450
933,books-933,books,302.12,22
934,home-934,home,105.27,393
935,toys-935,toys,175.02,233
936,food-936,food,77.46,372
937,electronics-937,electronics,207.20,423
938,clothing-938,clothing,39.66,32
939,books-939,books,280.34,422
940,home-940,home,58.44,321
941,toys-941,toys,451.47,149
942,food-942,food,98.17,16
943,electronics-943,electronics,234.60,415
944,clothing-944,clothing,344.15,254
945,books-945,books,337.80,493
946,home-946,home,68.02,417
947,toys-947,toys,72.00,146
948,food-948,food,107.96,313
949,electronics-949,electronics,297.29,3
950,clothing-950,clothing,96.26,339
951,books-951,books,151.14,120
952,home-952,home,321.98,363
953,toys-953,toys,349.09,427
954,food-954,food,224.55,78
955,electronics-955,electronics,422.42,73
956,clothing-956,clothing,348.84,430
957,books-957,books,89.94,352
958,home-958,home,367.29,461
959,toys-959,toys,449.61,280
960,food-960,food,485.78,162
961,electronics-961,electronics,304.71,205
962,clothing-962,clothing,446.67,281
963,books-963,books,341.87,210
964,home-964,home,424.72,42
965,toys-965,toys,457.56,205
966,food-966,food,252.96,3
967,electronics-967,electronics,391.78,440
968,clothing-968,clothing,290.02,317
969,books-969,books,489.51,8
970,home-970,home,86.31,400
971,toys-971,toys,252.88,389
972,food-972,food,475.17,226
973,electronics-973,electronics,78.06,290
974,clothing-974,clothing,254.27,479
975,books-975,books,331.29,374
976,home-976,home,399.99,277
977,toys-977,toys,395.16,174
978,food-978,food,96.16,458
979,electronics-979,electronics,307.96,299
980,clothing-980,clothing,53.74,374
981,books-981,books,167.00,393
982,home-982,home,260.69,334
983,toys-983,toys,36.29,18
984,food-984,food,494.16,463
985,electronics-985,electronics,386.42,28
986,clothing-986,clothing,204.09,56
987,books-987,books,55.03,448
988,home-988,home,149.05,451
989,toys-989,toys,134.77,281
990,food-990,food,405.38,399
991,electronics-991,electronics,322.78,469
992,clothing-992,clothing,408.68,246
993,books-993,books,385.87,369
994,home-994,home,372.66,208
995,toys-995,toys,438.93,391
996,food-996,food,76.89,252
997,electronics-997,electronics,108.01,287
998,clothing-998,clothing,123.45,454
999,books-999,books,223.29,163
1000,home-1000,home,298.10,9
1001,toys-1001,toys,309.44,446
1002,food-1002,food,109.27,28
1003,electronics-1003,electronics,382.71,339
1004,clothing-1004,clothing,40.35,388
1005,books-1005,books,284.88,253
1006,home-1006,home,246.68,207
1007,toys-1007,toys,48.99,115
1008,food-1008,food,298.19,187
1009,electronics-1009,electronics,113.02,491
1010,clothing-1010,clothing,7.37,117
1011,books-1011,books,282.13,29
1012,home-1012,home,164.64,278
1013,toys-1013,toys,200.64,438
1014,food-1014,food,402.63,71
1015,electronics-1015,electronics,284.90,258
1016,clothing-1016,clothing,380.76,242
1017,books-1017,books,304.55,163
1018,home-1018,home,194.47,23
1019,toys-1019,toys,38.11,452
1020,food-1020,food,16.92,147
1021,electronics-1021,electronics,364.21,261
1022,clothing-1022,clothing,445.97,285
1023,books-1023,books,308.53,226
1024,home-1024,home,139.36,114
1025,toys-1025,toys,471.65,498
1026,food-1026,food,338.79,89
1027,electronics-1027,electronics,48.20,106
1028,clothing-1028,clothing,23.32,452
1029,books-1029,books,458.97,193
1030,home-1030,home,75.34,120
1031,toys-1031,toys,354.58,322
1032,food-1032,food,205.37,378
1033,electronics-1033,electronics,232.29,11
1034,clothing-1034,clothing,66.54,51
1035,books-1035,books,75.96,414
1036,home-1036,home,290.92,11
1037,toys-1037,toys,180.13,89
1038,food-1038,food,30.91,404
1039,electronics-1039,electronics,296.40,322
1040,clothing-1040,clothing,374.99,342
1041,books-1041,books,316.26,51
1042,home-1042,home,36.83,31
1043,toys-1043,toys,289.04,324
1044,food-1044,food,145.19,130
1045,electronics-1045,electronics,92.79,8
1046,clothing-1046,clothing,227.77,200
1047,books-1047,books,146.21,5
1048,home-1048,home,327.45,158
1049,toys-1049,toys,261.92,266
1050,food-1050,food,464.87,181
1051,electronics-1051,electronics,349.94,487
1052,clothing-1052,clothing,408.32,144
1053,books-1053,books,488.21,124
1054,home-1054,home,32.47,215
1055,toys-1055,toys,340.69,450
1056,food-1056,food,345.37,385
1057,electronics-1057,electronics,93.93,69
1058,clothing-1058,clothing,187.47,251
1059,books-1059,books,56.70,396
1060,home-1060,home,10.03,407
1061,toys-1061,toys,76.01,282
1062,food-1062,food,442.98,247
1063,electronics-1063,electronics,325.75,170
1064,clothing-1064,clothing,119.77,17
1065,books-1065,books,293.40,39
1066,home-1066,home,71.73,291
1067,toys-1067,toys,27.94,129
1068,food-1068,food,214.68,221
1069,electronics-1069,electronics,195.82,243
1070,clothing-1070,clothing,69.46,143
1071,books-1071,books,364.82,247
1072,home-1072,home,246.77,182
1073,toys-1073,toys,270.26,214
1074,food-1074,food,463.94,353
1075,electronics-1075,electronics,165.14,16
1076,clothing-1076,clothing,93.78,8
1077,books-1077,books,449.75,129
1078,home-1078,home,113.27,311
1079,toys-1079,toys,385.54,261
1080,food-1080,food,463.80,50
1081,electronics-1081,electronics,439.71,253
1082,clothing-1082,clothing,493.16,233
1083,books-1083,books,140.56,229
1084,home-1084,home,110.31,46
1085,toys-1085,toys,496.96,473
1086,food-1086,food,325.37,22
1087,electronics-1087,electronics,495.74,240
1088,clothing-1088,clothing,423.81,284
1089,books-1089,books,232.45,347
1090,home-1090,home,298.92,80
1091,toys-1091,toys,418.50,73
1092,food-1092,food,387.51,116
1093,electronics-1093,electronics,320.44,93
1094,clothing-1094,clothing,375.99,117
1095,books-1095,books,121.63,420
1096,home-1096,home,55.04,277
1097,toys-1097,toys,7.04,145
1098,food-1098,food,409.46,83
1099,electronics-1099,electronics,223.87,139
1100,clothing-1100,clothing,477.46,163
1101,books-1101,books,499.52,451
1102,home-1102,home,146.11,382
1103,toys-1103,toys,92.90,75
1104,food-1104,food,456.82,2
1105,electronics-1105,electronics,379.71,51
1106,clothing-1106,clothing,7.29,228
1107,books-1107,books,193.00,247
1108,home-1108,home,426.42,365
1109,toys-1109,toys,43.33,233
1110,food-1110,food,260.40,331
1111,electronics-1111,electronics,113.26,94
1112,clothing-1112,clothing,125.05,171
1113,books-1113,books,13.74,412
1114,home-1114,home,149.48,286
1115,toys-1115,toys,159.04,69
1116,food-1116,food,449.53,458
1117,electronics-1117,electronics,478.80,311
1118,clothing-1118,clothing,408.99,252
1119,books-1119,books,179.07,464
1120,home-1120,home,156.31,78
1121,toys-1121,toys,431.93,334
1122,food-1122,food,212.25,283
1123,electronics-1123,electronics,190.97,299
1124,clothing-1124,clothing,255.82,124
1125,books-1125,books,325.26,236
1126,home-1126,home,191.81,140
1127,toys-1127,toys,396.22,434
1128,food-1128,food,384.07,129
1129,electronics-1129,electronics,32.63,123
1130,clothing-1130,clothing,172.27,430
1131,books-1131,books,245.09,316
1132,home-1132,home,350.63,284
1133,toys-1133,toys,257.11,304
1134,food-1134,food,263.00,202
1135,electronics-1135,electronics,191.95,210
1136,clothing-1136,clothing,367.65,347
1137,books-1137,books,51.55,295
1138,home-1138,home,384.56,455
1139,toys-1139,toys,273.62,37
1140,food-1140,food,53.41,197
1141,electronics-1141,electronics,362.25,229
1142,clothing-1142,clothing,400.45,12
1143,books-1143,books,269.98,475
1144,home-1144,home,170.40,408
1145,toys-1145,toys,89.85,75
1146,food-1146,food,292.52,59
1147,electronics-1147,electronics,444.83,454
1148,clothing-1148,clothing,116.19,166
1149,books-1149,books,214.39,471
1150,home-1150,home,31.59,270
1151,toys-1151,toys,245.75,441
1152,food-1152,food,480.76,133
1153,electronics-1153,electronics,247.46,84
1154,clothing-1154,clothing,336.45,229
1155,books-1155,books,152.32,165
1156,home-1156,home,52.30,69
1157,toys-1157,toys,124.28,181
1158,food-1158,food,57.08,95
1159,electronics-1159,electronics,57.00,41
1160,clothing-1160,clothing,89.06,164
1161,books-1161,books,64.20,491
1162,home-1162,home,308.81,286
1163,toys-1163,toys,331.06,165
1164,food-1164,food,298.23,120
1165,electronics-1165,electronics,292.17,192
1166,clothing-1166,clothing,351.93,69
1167,books-1167,books,232.50,453
1168,home-1168,home,419.45,92
1169,toys-1169,toys,98.17,22
1170,food-1170,food,267.89,485
1171,electronics-1171,electronics,391.03,234
1172,clothing-1172,clothing,374.25,274
1173,books-1173,books,296.16,396
1174,home-1174,home,378.12,369
1175,toys-1175,toys,302.63,62
1176,food-1176,food,249.24,444
1177,electronics-1177,electronics,176.62,385
1178,clothing-1178,clothing,315.28,213
1179,books-1179,books,458.59,71
1180,home-1180,home,240.81,175
1181,toys-1181,toys,359.64,245
1182,food-1182,food,413.83,14
1183,electronics-1183,electronics,247.41,234
1184,clothing-1184,clothing,167.07,295
1185,books-1185,books,261.76,62
1186,home-1186,home,257.75,308
1187,toys-1187,toys,444.26,116
1188,food-1188,food,213.55,405
1189,electronics-1189,electronics,351.55,316
1190,clothing-1190,clothing,281.02,162
1191,books-1191,books,319.45,394
1192,home-1192,home,184.73,439
1193,toys-1193,toys,183.19,216
1194,food-1194,food,336.66,224
1195,electronics-1195,electronics,197.96,424
1196,clothing-1196,clothing,39.36,66
1197,books-1197,books,106.55,414
1198,home-1198,home,441.67,3
1199,toys-1199,toys,234.92,284
1200,food-1200,food,267.46,259
1201,electronics-1201,electronics,59.83,117
1202,clothing-1202,clothing,77.80,207
1203,books-1203,books,136.54,158
1204,home-1204,home,265.88,366
1205,toys-1205,toys,91.89,473
1206,food-1206,food,370.58,311
1207,electronics-1207,electronics,427.86,232
1208,clothing-1208,clothing,352.53,301
1209,books-1209,books,375.08,392
1210,home-1210,home,422.45,162
1211,toys-1211,toys,419.92,210
1212,food-1212,food,481.53,312
1213,electronics-1213,electronics,43.89,103
1214,clothing-1214,clothing,285.09,243
1215,books-1215,books,466.79,396
1216,home-1216,home,235.96,107
1217,toys-1217,toys,44.61,356
1218,food-1218,food,27.30,448
1219,electronics-1219,electronics,292.40,340
1220,clothing-1220,clothing,13.76,37
1221,books-1221,books,45.37,260
1222,home-1222,home,69.80,206
1223,toys-1223,toys,9.51,196
1224,food-1224,food,7.37,440
1225,electronics-1225,electronics,226.80,330
1226,clothing-1226,clothing,79.72,367
1227,books-1227,books,379.75,117
1228,home-1228,home,182.95,50
1229,toys-1229,toys,305.35,488
1230,food-1230,food,19.68,171
1231,electronics-1231,electronics,140.61,154
1232,clothing-1232,clothing,463.38,18
1233,books-1233,books,66.50,47
1234,home-1234,home,372.74,377
1235,toys-1235,toys,111.80,146
1236,food-1236,food,127.92,481
1237,electronics-1237,electronics,244.33,413
1238,clothing-1238,clothing,30.59,477
1239,books-1239,books,262.34,323
1240,home-1240,home,269.85,303
1241,toys-1241,toys,61.42,94
1242,food-1242,food,300.64,188
1243,electronics-1243,electronics,197.50,432
1244,clothing-1244,clothing,89.78,402
1245,books-1245,books,149.96,419
1246,home-1246,home,448.75,219
1247,toys-1247,toys,390.77,88
1248,food-1248,food,307.40,385
1249,electronics-1249,electronics,352.52,291
1250,clothing-1250,clothing,361.14,7
1251,books-1251,books,368.41,228
1252,home-1252,home,468.87,320
1253,toys-1253,toys,428.42,310
1254,food-1254,food,488.99,283
1255,electronics-1255,electronics,79.13,303
1256,clothing-1256,clothing,186.76,265
1257,books-1257,books,358.35,218
1258,home-1258,home,135.08,130
1259,toys-1259,toys,295.59,39
1260,food-1260,food,178.56,200
1261,electronics-1261,electronics,298.44,418
1262,clothing-1262,clothing,387.21,329
1263,books-1263,books,34.59,379
1264,home-1264,home,353.16,175
1265,toys-1265,toys,371.37,131
1266,food-1266,food,186.61,499
1267,electronics-1267,electronics,89.46,489
1268,clothing-1268,clothing,454.80,107
1269,books-1269,books,42.73,160
1270,home-1270,home,319.50,108
1271,toys-1271,toys,92.43,113
1272,food-1272,food,69.90,443
1273,electronics-1273,electronics,161.91,354
1274,clothing-1274,clothing,493.91,75
1275,books-1275,books,97.29,143
1276,home-1276,home,98.25,479
1277,toys-1277,toys,230.64,292
1278,food-1278,food,390.57,222
1279,electronics-1279,electronics,388.56,478
1280,clothing-1280,clothing,266.20,90
1281,books-1281,books,271.30,457
1282,home-1282,home,13.23,8
1283,toys-1283,toys,442.64,78
1284,food-1284,food,328.26,352
1285,electronics-1285,electronics,90.38,60
1286,clothing-1286,clothing,399.19,136
1287,books-1287,books,384.04,346
1288,home-1288,home,250.43,198
1289,toys-1289,toys,155.04,280
1290,food-1290,food,205.68,301
1291,electronics-1291,electronics,109.16,344
1292,clothing-1292,clothing,469.86,39
1293,books-1293,books,303.14,323
1294,home-1294,home,375.60,38
1295,toys-1295,toys,46.42,226
1296,food-1296,food,261.61,207
1297,electronics-1297,electronics,22.90,154
1298,clothing-1298,clothing,274.28,100
1299,books-1299,books,87.42,118
1300,home-1300,home,299.76,219
1301,toys-1301,toys,295.15,319
1302,food-1302,food,480.60,434
1303,electronics-1303,electronics,98.17,419
1304,clothing-1304,clothing,53.29,442
1305,books-1305,books,103.61,434
1306,home-1306,home,97.81,303
1307,toys-1307,toys,492.93,73
1308,food-1308,food,423.52,399
1309,electronics-1309,electronics,215.13,127
1310,clothing-1310,clothing,191.71,163
1311,books-1311,books,282.16,275
1312,home-1312,home,116.09,11
1313,toys-1313,toys,420.20,183
1314,food-1314,food,98.09,63
1315,electronics-1315,electronics,334.08,487
1316,clothing-1316,clothing,34.07,397
1317,books-1317,books,22.62,342
1318,home-1318,home,317.51,172
1319,toys-1319,toys,90.51,243
1320,food-1320,food,372.37,36
1321,electronics-1321,electronics,291.49,327
1322,clothing-1322,clothing,202.33,273
1323,books-1323,books,489.48,72
1324,home-1324,home,495.50,109
1325,toys-1325,toys,100.07,199
1326,food-1326,food,258.22,462
1327,electronics-1327,electronics,386.36,455
1328,clothing-1328,clothing,169.02,166
1329,books-1329,books,296.94,15
1330,home-1330,home,84.95,321
1331,toys-1331,toys,230.06,262
1332,food-1332,food,318.69,397
1333,electronics-1333,electronics,265.12,382
1334,clothing-1334,clothing,497.03,267
1335,books-1335,books,496.11,432
1336,home-1336,home,425.12,26
1337,toys-1337,toys,230.16,452
1338,food-1338,food,71.67,238
1339,electronics-1339,electronics,44.21,439
1340,clothing-1340,clothing,495.58,299
1341,books-1341,books,298.53,156
1342,home-1342,home,381.99,171
1343,toys-1343,toys,295.23,205
1344,food-1344,food,60.99,117
1345,electronics-1345,electronics,486.92,443
1346,clothing-1346,clothing,374.61,124
1347,books-1347,books,310.64,292
1348,home-1348,home,375.83,247
1349,toys-1349,toys,306.41,149
1350,food-1350,food,274.41,314
1351,electronics-1351,electronics,285.04,64
1352,clothing-1352,clothing,199.77,472
1353,books-1353,books,316.93,112
1354,home-1354,home,117.35,145
1355,toys-1355,toys,418.40,303
1356,food-1356,food,253.50,204
1357,electronics-1357,electronics,285.48,105
1358,clothing-1358,clothing,212.32,488
1359,books-1359,books,371.83,214
1360,home-1360,home,260.99,379
1361,toys-1361,toys,277.56,193
1362,food-1362,food,427.26,261
1363,electronics-1363,electronics,440.23,192
1364,clothing-1364,clothing,141.02,212
1365,books-1365,books,213.07,54
